session_id,user_id,session_start_ts,channel,campaign_id,landing_page,device
7685,u000122,2024-05-14 00:37:43,Search,2.0,/pricing,desktop
7686,u001510,2024-04-03 01:46:07,Direct,,/,tablet
7687,u001149,2024-07-25 06:57:16,Direct,,/demo,desktop
7688,u000390,2024-04-28 04:45:18,Affiliate,6.0,/,mobile
7689,u000969,2024-11-14 16:22:14,Organic,,/demo,tablet
7690,u000131,2024-10-06 22:06:44,Organic,,/,tablet
7691,u001299,2024-09-13 15:03:35,Search,2.0,/pricing,tablet
7692,u001716,2024-10-03 13:39:07,Search,1.0,/demo,mobile
7693,u001658,2024-02-22 14:33:24,Affiliate,6.0,/case-studies,desktop
7694,u001121,2024-01-06 07:58:01,Direct,,/demo,desktop
7695,u001158,2024-02-03 20:55:26,Paid Social,3.0,/product,tablet
7696,u000688,2024-05-23 22:34:12,Direct,,/pricing,tablet
7697,u000878,2024-03-12 14:43:31,Search,1.0,/pricing,tablet
7698,u000224,2024-07-22 14:27:28,Search,2.0,/pricing,tablet
7699,u000984,2024-10-31 10:55:54,Paid Social,4.0,/,tablet
7700,u000242,2024-09-06 20:49:54,Paid Social,3.0,/pricing,desktop
7701,u000289,2024-01-18 19:17:29,Video,5.0,/,mobile
7702,u000036,2024-11-11 20:50:29,Paid Social,4.0,/pricing,tablet
7703,u000674,2024-11-16 05:01:57,Direct,,/case-studies,desktop
7704,u000594,2024-01-14 23:03:37,Organic,,/demo,mobile
7705,u000913,2024-09-29 20:25:14,Paid Social,4.0,/product,desktop
7706,u001670,2024-10-11 13:29:09,Search,2.0,/blog,tablet
7707,u000140,2024-10-28 01:14:03,Paid Social,3.0,/blog,tablet
7708,u000529,2024-03-05 16:24:49,Direct,,/,tablet
7709,u001775,2024-10-16 13:56:23,Direct,,/,mobile
7710,u000904,2024-10-10 09:38:10,Search,1.0,/blog,desktop
7711,u000949,2024-12-07 21:48:08,Paid Social,3.0,/case-studies,desktop
7712,u000698,2024-11-21 20:34:32,Search,1.0,/,desktop
7713,u001620,2024-07-06 14:52:58,Affiliate,6.0,/demo,mobile
7714,u000577,2024-07-14 18:18:17,Direct,,/case-studies,mobile
7715,u001189,2024-08-13 19:11:39,Video,5.0,/product,tablet
7716,u001369,2024-07-13 04:15:59,Direct,,/pricing,desktop
7717,u000506,2024-11-30 12:18:43,Search,2.0,/pricing,mobile
7718,u000901,2024-06-01 13:29:37,Search,2.0,/case-studies,mobile
7719,u001126,2024-05-01 03:29:36,Direct,,/blog,tablet
7720,u000608,2024-02-05 00:26:56,Organic,,/demo,mobile
7721,u001453,2024-06-19 06:30:17,Direct,,/,mobile
7722,u001637,2024-03-27 02:05:59,Video,5.0,/product,desktop
7723,u001542,2024-08-17 22:23:32,Video,5.0,/product,desktop
7724,u000338,2024-12-15 22:53:36,Direct,,/demo,mobile
7725,u000503,2024-07-19 00:08:18,Video,5.0,/demo,desktop
7726,u000094,2024-11-11 10:24:41,Search,1.0,/blog,desktop
7727,u000718,2024-12-07 17:54:33,Organic,,/demo,tablet
7728,u001202,2024-09-13 16:04:08,Video,5.0,/pricing,tablet
7729,u000701,2024-08-28 22:55:46,Organic,,/,desktop
7730,u000074,2024-03-11 14:23:40,Direct,,/case-studies,mobile
7731,u001140,2024-11-22 12:56:25,Direct,,/,mobile
7732,u000472,2024-07-19 13:07:28,Video,5.0,/pricing,desktop
7733,u000314,2024-05-14 19:10:54,Paid Social,3.0,/pricing,tablet
7734,u000003,2024-10-21 00:25:27,Search,1.0,/demo,desktop
7735,u000966,2024-11-16 17:12:02,Organic,,/case-studies,desktop
7736,u000338,2024-02-24 21:10:43,Direct,,/,desktop
7737,u000299,2024-12-14 08:40:41,Organic,,/product,desktop
7738,u000374,2024-05-14 07:26:13,Organic,,/case-studies,desktop
7739,u000109,2024-04-20 07:48:06,Organic,,/product,tablet
7740,u000781,2024-03-02 18:20:37,Search,1.0,/case-studies,mobile
7741,u000329,2024-08-11 14:07:24,Direct,,/pricing,mobile
7742,u001715,2024-04-22 03:46:51,Paid Social,4.0,/,tablet
7743,u000879,2024-07-17 23:47:24,Search,2.0,/case-studies,mobile
7744,u001402,2024-04-23 16:40:06,Search,1.0,/product,desktop
7745,u001362,2024-09-29 22:08:52,Organic,,/demo,mobile
7746,u000969,2024-07-29 23:57:06,Organic,,/blog,mobile
7747,u000805,2024-09-28 05:28:08,Paid Social,3.0,/pricing,mobile
7748,u000780,2024-12-07 14:45:15,Organic,,/pricing,mobile
7749,u000367,2024-06-27 06:18:44,Affiliate,6.0,/,desktop
7750,u000865,2024-09-04 04:08:14,Organic,,/pricing,mobile
7751,u001556,2024-08-12 09:01:07,Direct,,/case-studies,mobile
7752,u001079,2024-09-15 08:52:37,Search,2.0,/,mobile
7753,u000115,2024-04-02 01:52:35,Organic,,/demo,mobile
7754,u000917,2024-06-13 10:31:48,Organic,,/pricing,mobile
7755,u000577,2024-02-27 14:33:26,Paid Social,3.0,/case-studies,mobile
7756,u001752,2024-07-13 13:18:22,Organic,,/blog,desktop
7757,u001063,2024-07-09 19:22:08,Organic,,/,mobile
7758,u000820,2024-08-17 13:30:23,Direct,,/demo,tablet
7759,u000979,2024-11-20 13:05:48,Paid Social,4.0,/pricing,mobile
7760,u001449,2024-12-16 06:48:42,Paid Social,4.0,/demo,mobile
7761,u000592,2024-01-02 20:47:53,Video,5.0,/pricing,tablet
7762,u001187,2024-12-08 12:31:29,Organic,,/blog,desktop
7763,u000404,2024-09-13 08:23:18,Search,2.0,/product,desktop
7764,u000992,2024-12-20 13:19:24,Organic,,/product,tablet
7765,u001692,2024-12-08 14:20:48,Organic,,/,desktop
7766,u001154,2024-11-16 20:06:17,Organic,,/product,tablet
7767,u000169,2024-08-30 06:10:43,Organic,,/demo,mobile
7768,u001790,2024-04-10 11:01:18,Search,2.0,/blog,mobile
7769,u001554,2024-07-05 10:23:13,Organic,,/demo,tablet
7770,u000167,2024-06-14 11:12:29,Organic,,/pricing,mobile
7771,u001017,2024-08-11 22:10:51,Search,1.0,/pricing,tablet
7772,u001136,2024-01-09 01:56:47,Paid Social,3.0,/,tablet
7773,u001167,2024-08-13 19:16:20,Video,5.0,/demo,mobile
7774,u001056,2024-07-25 10:02:10,Paid Social,3.0,/blog,desktop
7775,u000239,2024-06-05 06:50:27,Organic,,/pricing,mobile
7776,u001228,2024-03-01 14:14:06,Direct,,/demo,mobile
7777,u001546,2024-04-22 03:26:49,Direct,,/product,desktop
7778,u000768,2024-04-17 04:40:30,Affiliate,6.0,/blog,desktop
7779,u000612,2024-10-07 21:45:40,Organic,,/blog,mobile
7780,u000751,2024-05-13 20:46:17,Organic,,/product,mobile
7781,u001695,2024-04-13 09:10:57,Organic,,/product,mobile
7782,u000736,2024-03-10 08:21:24,Paid Social,4.0,/,desktop
7783,u000557,2024-02-10 20:25:16,Direct,,/blog,mobile
7784,u001024,2024-09-21 08:22:36,Paid Social,3.0,/,tablet
7785,u000535,2024-12-25 08:08:35,Search,2.0,/pricing,mobile
7786,u000221,2024-03-08 00:50:09,Search,1.0,/blog,desktop
7787,u001464,2024-03-29 05:34:31,Organic,,/,desktop
7788,u001105,2024-12-15 11:34:44,Video,5.0,/blog,desktop
7789,u000159,2024-09-30 12:44:13,Direct,,/product,mobile
7790,u001398,2024-05-14 16:42:49,Video,5.0,/case-studies,mobile
7791,u000931,2024-03-10 16:19:00,Organic,,/case-studies,desktop
7792,u000298,2024-10-11 14:00:15,Search,1.0,/pricing,tablet
7793,u000657,2024-02-27 08:02:17,Affiliate,6.0,/case-studies,mobile
7794,u001469,2024-11-05 16:08:40,Paid Social,3.0,/pricing,mobile
7795,u000757,2024-07-19 21:52:14,Direct,,/product,tablet
7796,u001081,2024-08-23 06:42:39,Direct,,/case-studies,tablet
7797,u000483,2024-11-19 10:49:11,Search,1.0,/demo,desktop
7798,u000646,2024-04-14 13:56:14,Search,1.0,/product,tablet
7799,u000202,2024-07-05 14:21:43,Search,2.0,/demo,mobile
7800,u000384,2024-09-13 17:24:11,Search,2.0,/product,tablet
7801,u001364,2024-02-23 15:14:13,Direct,,/demo,tablet
7802,u000149,2024-09-29 12:19:42,Affiliate,6.0,/product,mobile
7803,u000599,2024-10-18 16:24:07,Direct,,/blog,desktop
7804,u001146,2024-08-23 19:04:14,Direct,,/demo,desktop
7805,u001540,2024-11-22 06:35:38,Direct,,/product,tablet
7806,u001326,2024-04-08 12:13:16,Direct,,/case-studies,tablet
7807,u000802,2024-03-16 14:23:21,Search,1.0,/,desktop
7808,u000137,2024-09-14 16:24:21,Search,1.0,/,mobile
7809,u000941,2024-03-08 06:16:30,Affiliate,6.0,/demo,tablet
7810,u000965,2024-09-03 07:07:44,Direct,,/,desktop
7811,u001021,2024-01-30 18:46:00,Direct,,/blog,mobile
7812,u001543,2024-07-31 16:17:53,Paid Social,4.0,/product,desktop
7813,u000346,2024-06-16 02:14:02,Search,2.0,/product,desktop
7814,u000996,2024-12-23 18:02:03,Organic,,/case-studies,mobile
7815,u001523,2024-12-14 14:07:00,Affiliate,6.0,/product,tablet
7816,u000502,2024-06-19 03:28:46,Search,1.0,/case-studies,tablet
7817,u001174,2024-10-06 17:03:19,Direct,,/pricing,tablet
7818,u001286,2024-01-29 15:49:35,Paid Social,4.0,/blog,desktop
7819,u000711,2024-09-21 08:38:13,Direct,,/product,desktop
7820,u000704,2024-11-15 19:57:26,Search,1.0,/blog,mobile
7821,u001007,2024-11-22 15:03:15,Search,2.0,/blog,desktop
7822,u000713,2024-09-10 12:50:14,Paid Social,4.0,/product,desktop
7823,u001306,2024-08-10 06:06:06,Search,1.0,/product,mobile
7824,u000882,2024-01-31 11:36:45,Organic,,/blog,mobile
7825,u001625,2024-12-15 07:27:33,Organic,,/product,desktop
7826,u001024,2024-12-18 20:25:02,Affiliate,6.0,/pricing,desktop
7827,u001796,2024-08-04 08:14:29,Search,1.0,/,mobile
7828,u001650,2024-09-30 10:40:09,Paid Social,4.0,/demo,desktop
7829,u001522,2024-05-30 19:01:26,Paid Social,3.0,/demo,desktop
7830,u000118,2024-12-21 00:43:14,Organic,,/pricing,desktop
7831,u000169,2024-01-16 06:01:49,Direct,,/,tablet
7832,u000878,2024-11-19 17:34:47,Search,1.0,/product,desktop
7833,u001267,2024-02-12 06:43:35,Paid Social,4.0,/pricing,desktop
7834,u001463,2024-03-22 20:37:41,Paid Social,3.0,/,mobile
7835,u000115,2024-02-24 17:36:20,Organic,,/blog,mobile
7836,u000762,2024-11-20 13:40:07,Direct,,/demo,mobile
7837,u000046,2024-06-28 17:58:44,Search,2.0,/pricing,tablet
7838,u000761,2024-12-28 11:33:02,Affiliate,6.0,/product,tablet
7839,u001183,2024-10-11 07:50:13,Paid Social,4.0,/pricing,desktop
7840,u000765,2024-04-26 23:27:26,Video,5.0,/case-studies,mobile
7841,u001185,2024-05-03 02:39:46,Organic,,/,desktop
7842,u001440,2024-03-09 09:39:49,Search,1.0,/,desktop
7843,u001509,2024-06-01 15:21:38,Search,1.0,/blog,mobile
7844,u000466,2024-05-06 09:14:38,Search,1.0,/,tablet
7845,u000006,2024-06-28 14:53:01,Search,2.0,/blog,tablet
7846,u001730,2024-11-29 11:42:59,Paid Social,4.0,/product,mobile
7847,u000255,2024-05-01 14:02:48,Direct,,/case-studies,mobile
7848,u001117,2024-01-13 18:54:43,Organic,,/blog,mobile
7849,u001047,2024-06-09 01:32:34,Direct,,/case-studies,tablet
7850,u001098,2024-09-29 12:13:40,Direct,,/demo,desktop
7851,u001723,2024-02-13 17:12:37,Video,5.0,/case-studies,tablet
7852,u001253,2024-11-09 23:25:00,Search,2.0,/product,tablet
7853,u001032,2024-02-04 13:39:22,Search,2.0,/case-studies,tablet
7854,u000056,2024-02-15 01:22:38,Organic,,/,tablet
7855,u001725,2024-02-09 17:12:18,Affiliate,6.0,/case-studies,desktop
7856,u000231,2024-12-26 13:20:47,Affiliate,6.0,/product,tablet
7857,u000683,2024-09-14 10:48:54,Paid Social,3.0,/case-studies,tablet
7858,u000248,2024-11-27 04:29:39,Direct,,/pricing,desktop
7859,u000249,2024-12-03 14:07:18,Organic,,/demo,tablet
7860,u000645,2024-12-30 02:17:37,Organic,,/,tablet
7861,u001039,2024-08-20 19:51:28,Search,1.0,/demo,desktop
7862,u001046,2024-07-10 05:49:56,Paid Social,4.0,/,tablet
7863,u001683,2024-07-20 12:00:03,Organic,,/pricing,desktop
7864,u001789,2024-12-04 15:10:34,Organic,,/case-studies,tablet
7865,u000301,2024-12-09 23:00:55,Search,2.0,/case-studies,desktop
7866,u000827,2024-10-23 10:37:54,Direct,,/,mobile
7867,u001138,2024-10-29 15:48:05,Organic,,/,tablet
7868,u001650,2024-01-13 22:45:54,Organic,,/demo,desktop
7869,u001459,2024-01-03 02:40:48,Search,1.0,/demo,tablet
7870,u001201,2024-01-31 20:29:38,Search,1.0,/demo,tablet
7871,u000310,2024-04-03 15:51:12,Video,5.0,/blog,mobile
7872,u000905,2024-04-20 08:59:31,Direct,,/blog,desktop
7873,u000231,2024-08-09 04:01:20,Paid Social,3.0,/,desktop
7874,u001284,2024-08-22 11:37:25,Affiliate,6.0,/product,desktop
7875,u000375,2024-05-12 09:15:01,Video,5.0,/pricing,desktop
7876,u001070,2024-10-31 11:05:50,Organic,,/product,mobile
7877,u001327,2024-07-25 19:11:45,Organic,,/pricing,desktop
7878,u000096,2024-03-03 06:42:23,Organic,,/product,mobile
7879,u000380,2024-02-13 17:00:30,Search,2.0,/pricing,mobile
7880,u001274,2024-01-06 14:23:55,Affiliate,6.0,/product,tablet
7881,u000007,2024-07-03 12:36:57,Organic,,/,tablet
7882,u001275,2024-09-20 03:52:16,Organic,,/,mobile
7883,u000768,2024-09-11 09:47:48,Organic,,/blog,desktop
7884,u001135,2024-11-06 19:43:49,Direct,,/case-studies,tablet
7885,u000800,2024-08-10 01:23:46,Search,2.0,/case-studies,desktop
7886,u001068,2024-02-07 04:18:36,Search,1.0,/,tablet
7887,u000035,2024-05-15 07:09:47,Paid Social,4.0,/blog,desktop
7888,u001711,2024-12-19 19:27:04,Organic,,/demo,tablet
7889,u000637,2024-08-12 16:13:18,Direct,,/pricing,mobile
7890,u000971,2024-08-12 03:10:17,Organic,,/product,mobile
7891,u000582,2024-08-15 03:19:41,Video,5.0,/blog,mobile
7892,u000329,2024-10-17 00:55:48,Organic,,/,desktop
7893,u000657,2024-11-22 19:25:50,Search,2.0,/,tablet
7894,u001572,2024-08-28 17:46:50,Direct,,/case-studies,mobile
7895,u001394,2024-08-22 18:26:30,Affiliate,6.0,/pricing,desktop
7896,u000591,2024-09-05 22:41:59,Direct,,/product,tablet
7897,u001456,2024-02-21 22:24:11,Search,1.0,/,desktop
7898,u001238,2024-11-05 17:13:16,Direct,,/blog,tablet
7899,u000303,2024-10-02 01:38:08,Paid Social,4.0,/blog,tablet
7900,u000786,2024-06-12 14:11:29,Direct,,/blog,mobile
7901,u000601,2024-04-12 23:07:23,Paid Social,3.0,/product,tablet
7902,u000013,2024-10-22 21:49:17,Search,1.0,/pricing,desktop
7903,u001735,2024-09-29 22:06:25,Organic,,/,desktop
7904,u000175,2024-04-16 05:54:43,Search,1.0,/demo,desktop
7905,u000109,2024-03-02 03:50:17,Search,1.0,/demo,desktop
7906,u000937,2024-12-15 05:34:45,Paid Social,3.0,/pricing,mobile
7907,u001457,2024-12-03 07:54:54,Direct,,/product,tablet
7908,u001433,2024-01-30 06:29:06,Organic,,/pricing,tablet
7909,u001430,2024-04-29 21:59:05,Paid Social,3.0,/product,mobile
7910,u000292,2024-10-17 03:18:03,Video,5.0,/case-studies,tablet
7911,u001333,2024-12-06 17:54:51,Video,5.0,/product,mobile
7912,u000531,2024-05-24 08:16:49,Paid Social,3.0,/case-studies,desktop
7913,u000900,2024-01-26 17:38:59,Paid Social,4.0,/demo,mobile
7914,u001211,2024-11-01 19:59:17,Paid Social,4.0,/product,desktop
7915,u001185,2024-01-29 09:01:25,Search,2.0,/demo,tablet
7916,u000425,2024-05-22 02:41:49,Search,1.0,/pricing,tablet
7917,u000732,2024-03-05 23:50:53,Search,1.0,/product,tablet
7918,u001346,2024-10-08 20:26:40,Paid Social,4.0,/product,tablet
7919,u001361,2024-07-10 02:04:17,Paid Social,4.0,/blog,desktop
7920,u000567,2024-09-02 22:15:12,Search,2.0,/case-studies,mobile
7921,u000927,2024-06-21 01:33:30,Direct,,/case-studies,mobile
7922,u000597,2024-06-28 07:23:08,Direct,,/pricing,desktop
7923,u000802,2024-09-09 08:00:59,Search,1.0,/,desktop
7924,u001167,2024-11-14 07:38:55,Search,1.0,/pricing,tablet
7925,u000550,2024-09-13 22:36:08,Search,1.0,/,mobile
7926,u001266,2024-11-30 06:22:03,Organic,,/demo,desktop
7927,u000826,2024-10-26 20:29:26,Search,1.0,/pricing,tablet
7928,u001184,2024-03-30 07:56:23,Search,1.0,/pricing,tablet
7929,u000115,2024-01-07 01:45:02,Search,2.0,/product,tablet
7930,u001560,2024-10-18 02:55:21,Video,5.0,/,mobile
7931,u000566,2024-06-09 13:36:18,Organic,,/case-studies,tablet
7932,u001235,2024-09-24 09:55:43,Paid Social,3.0,/,tablet
7933,u000247,2024-12-11 14:47:27,Organic,,/demo,mobile
7934,u001561,2024-10-28 05:49:57,Affiliate,6.0,/pricing,desktop
7935,u001325,2024-07-22 04:07:35,Direct,,/,mobile
7936,u001798,2024-07-12 04:51:15,Paid Social,4.0,/blog,desktop
7937,u000033,2024-01-26 05:52:38,Organic,,/pricing,desktop
7938,u000311,2024-11-12 23:52:56,Organic,,/pricing,tablet
7939,u001287,2024-04-24 16:47:56,Search,2.0,/product,mobile
7940,u000515,2024-12-03 00:49:10,Direct,,/pricing,mobile
7941,u000236,2024-10-16 22:05:03,Search,1.0,/,tablet
7942,u000424,2024-11-10 00:45:15,Organic,,/product,tablet
7943,u001013,2024-11-18 20:57:50,Search,2.0,/blog,tablet
7944,u001737,2024-07-12 22:05:25,Paid Social,4.0,/,mobile
7945,u001043,2024-11-06 21:44:52,Organic,,/pricing,tablet
7946,u000323,2024-07-26 21:44:52,Direct,,/pricing,desktop
7947,u001016,2024-09-28 14:20:38,Organic,,/case-studies,tablet
7948,u001522,2024-06-16 14:14:00,Video,5.0,/demo,tablet
7949,u000099,2024-11-24 23:58:09,Video,5.0,/pricing,tablet
7950,u000532,2024-06-03 20:05:48,Direct,,/product,mobile
7951,u001467,2024-03-09 15:44:31,Paid Social,4.0,/product,tablet
7952,u001700,2024-11-10 18:39:29,Video,5.0,/product,desktop
7953,u000366,2024-06-22 14:02:52,Search,2.0,/case-studies,tablet
7954,u000171,2024-10-09 12:07:11,Search,1.0,/blog,mobile
7955,u000470,2024-01-13 06:31:52,Paid Social,4.0,/blog,tablet
7956,u001204,2024-03-06 11:18:15,Search,1.0,/demo,desktop
7957,u001666,2024-02-21 02:22:53,Direct,,/,mobile
7958,u001370,2024-07-04 22:19:55,Search,2.0,/product,tablet
7959,u001086,2024-07-18 01:49:11,Organic,,/blog,mobile
7960,u000588,2024-01-25 19:38:24,Search,2.0,/blog,desktop
7961,u001693,2024-06-17 10:27:37,Affiliate,6.0,/blog,tablet
7962,u000601,2024-04-19 23:56:10,Organic,,/pricing,tablet
7963,u000930,2024-10-12 13:41:47,Video,5.0,/,desktop
7964,u000141,2024-04-29 22:24:28,Organic,,/product,tablet
7965,u000422,2024-04-10 07:23:55,Direct,,/,mobile
7966,u000537,2024-06-09 16:29:45,Search,2.0,/demo,mobile
7967,u001375,2024-09-04 23:38:40,Search,2.0,/case-studies,mobile
7968,u000590,2024-06-30 17:29:21,Organic,,/demo,desktop
7969,u001110,2024-04-13 19:15:50,Organic,,/blog,tablet
7970,u000589,2024-09-01 15:06:04,Affiliate,6.0,/blog,mobile
7971,u001331,2024-02-08 15:11:28,Direct,,/pricing,mobile
7972,u001298,2024-01-13 21:30:48,Search,2.0,/product,tablet
7973,u000930,2024-09-12 13:38:45,Direct,,/case-studies,mobile
7974,u000604,2024-12-27 08:33:48,Paid Social,3.0,/case-studies,desktop
7975,u000362,2024-06-22 18:45:17,Direct,,/blog,desktop
7976,u001653,2024-02-28 23:29:31,Paid Social,3.0,/pricing,tablet
7977,u001697,2024-03-12 12:14:05,Search,2.0,/demo,mobile
7978,u001715,2024-07-11 22:24:24,Search,1.0,/,desktop
7979,u001340,2024-07-06 15:22:40,Paid Social,4.0,/pricing,mobile
7980,u000940,2024-02-03 19:34:56,Organic,,/case-studies,mobile
7981,u000804,2024-04-20 19:34:27,Paid Social,3.0,/blog,tablet
7982,u000213,2024-08-13 06:05:13,Organic,,/demo,desktop
7983,u001727,2024-10-01 22:46:28,Direct,,/product,mobile
7984,u001004,2024-07-24 21:16:47,Paid Social,4.0,/pricing,desktop
7985,u000745,2024-01-13 18:03:08,Organic,,/,desktop
7986,u001354,2024-12-16 17:01:26,Affiliate,6.0,/,tablet
7987,u000132,2024-07-06 09:24:10,Direct,,/case-studies,desktop
7988,u000914,2024-10-10 12:14:06,Organic,,/case-studies,desktop
7989,u000021,2024-04-27 07:26:43,Direct,,/,mobile
7990,u001759,2024-09-21 01:24:27,Direct,,/blog,mobile
7991,u001208,2024-04-03 09:42:26,Direct,,/product,tablet
7992,u000943,2024-09-13 23:07:55,Video,5.0,/pricing,mobile
7993,u000439,2024-06-14 01:23:05,Search,1.0,/blog,desktop
7994,u001369,2024-06-23 03:49:14,Affiliate,6.0,/demo,tablet
7995,u001775,2024-09-28 16:56:34,Direct,,/,mobile
7996,u001026,2024-12-09 05:55:30,Direct,,/product,mobile
7997,u001674,2024-01-22 15:24:25,Search,2.0,/demo,desktop
7998,u001186,2024-09-18 18:48:41,Video,5.0,/demo,desktop
7999,u001134,2024-03-02 09:01:14,Organic,,/demo,tablet
8000,u001316,2024-04-07 22:46:56,Direct,,/pricing,mobile
8001,u001123,2024-10-16 03:21:48,Paid Social,3.0,/pricing,desktop
8002,u000297,2024-08-23 06:07:13,Search,1.0,/case-studies,desktop
8003,u000944,2024-06-26 02:50:50,Search,2.0,/,mobile
8004,u000370,2024-12-19 17:05:05,Search,2.0,/demo,tablet
8005,u000580,2024-02-25 11:43:35,Organic,,/demo,tablet
8006,u001215,2024-03-01 11:27:12,Direct,,/blog,desktop
8007,u000844,2024-06-10 08:02:54,Search,1.0,/,desktop
8008,u000129,2024-09-03 10:18:50,Paid Social,3.0,/case-studies,mobile
8009,u000093,2024-05-10 08:57:37,Video,5.0,/pricing,desktop
8010,u000124,2024-12-10 22:55:18,Direct,,/demo,mobile
8011,u001692,2024-01-12 23:40:21,Search,2.0,/pricing,desktop
8012,u000779,2024-08-21 09:44:50,Paid Social,4.0,/product,mobile
8013,u000494,2024-07-08 09:39:20,Paid Social,4.0,/product,tablet
8014,u000715,2024-09-30 19:42:54,Paid Social,4.0,/blog,tablet
8015,u001669,2024-07-30 16:16:40,Search,1.0,/blog,tablet
8016,u000057,2024-07-13 04:15:40,Affiliate,6.0,/blog,desktop
8017,u000976,2024-01-18 11:40:34,Paid Social,4.0,/case-studies,mobile
8018,u000588,2024-05-23 03:28:28,Affiliate,6.0,/,desktop
8019,u001791,2024-03-30 00:38:24,Video,5.0,/pricing,mobile
8020,u000734,2024-01-31 16:17:38,Organic,,/case-studies,tablet
8021,u000881,2024-11-25 17:09:40,Paid Social,4.0,/,desktop
8022,u000194,2024-02-17 23:52:53,Paid Social,4.0,/blog,mobile
8023,u001480,2024-08-21 10:37:42,Organic,,/blog,mobile
8024,u001765,2024-08-12 10:05:24,Video,5.0,/case-studies,tablet
8025,u000703,2024-11-09 15:57:55,Direct,,/product,mobile
8026,u000832,2024-09-09 08:56:46,Search,1.0,/case-studies,desktop
8027,u000353,2024-07-31 12:40:47,Paid Social,3.0,/case-studies,tablet
8028,u000990,2024-06-11 08:01:22,Direct,,/demo,desktop
8029,u000069,2024-08-02 22:15:47,Search,2.0,/blog,mobile
8030,u000295,2024-08-16 20:11:29,Organic,,/blog,desktop
8031,u001467,2024-01-09 17:01:54,Organic,,/demo,mobile
8032,u000431,2024-08-13 22:05:12,Organic,,/case-studies,desktop
8033,u000010,2024-07-01 23:07:30,Organic,,/blog,tablet
8034,u001800,2024-05-07 07:14:31,Paid Social,3.0,/blog,desktop
8035,u001168,2024-08-25 01:33:07,Direct,,/case-studies,desktop
8036,u001313,2024-08-11 12:50:03,Organic,,/demo,desktop
8037,u001693,2024-09-16 15:30:47,Affiliate,6.0,/product,tablet
8038,u001658,2024-02-12 17:27:20,Organic,,/product,desktop
8039,u001329,2024-01-13 23:46:20,Search,1.0,/,mobile
8040,u001752,2024-02-16 19:16:51,Organic,,/case-studies,mobile
8041,u000957,2024-11-24 22:20:43,Affiliate,6.0,/case-studies,mobile
8042,u000303,2024-07-03 08:52:16,Organic,,/case-studies,desktop
8043,u000573,2024-03-11 06:19:27,Organic,,/demo,tablet
8044,u000334,2024-08-03 14:44:11,Paid Social,3.0,/demo,desktop
8045,u001515,2024-09-25 16:11:24,Search,2.0,/product,mobile
8046,u000863,2024-01-31 20:57:08,Organic,,/case-studies,tablet
8047,u001569,2024-08-24 16:25:46,Search,2.0,/product,mobile
